alert_id,alert_timestamp,source_system,alert_type,severity,assigned_analyst,asset_id,status,time_to_triage_minutes,false_positive
ALT-107868,2026-06-02 12:30:00,EDR,Ransomware Behavior Pattern,Low,Analyst_14,AST-00075,Closed,3554.8,False
ALT-109979,2026-06-02 12:39:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Low,Analyst_13,AST-00335,Closed,1127.7,False
ALT-100243,2026-06-02 12:52:00,Email Gateway,Phishing Attempt,Low,Analyst_01,AST-00545,Closed,1924.2,False
ALT-111277,2026-06-02 12:58:00,SIEM,Privilege Escalation Attempt,Low,Analyst_02,AST-00181,Closed,701.7,True
ALT-109522,2026-06-02 13:04:00,IDS/IPS,Malware Signature Match,Medium,Analyst_10,AST-00448,Closed,3684.4,False
ALT-109991,2026-06-02 13:06:00,SIEM,Anomalous Login Pattern,Medium,Analyst_04,AST-00067,Closed,307.2,False
ALT-103734,2026-06-02 13:08:00,SIEM,Anomalous Login Pattern,Medium,Analyst_09,AST-00730,Closed,506.7,False
ALT-102000,2026-06-02 13:11:00,EDR,Unsigned Binary Execution,Medium,Analyst_05,AST-00231,Closed,153.7,False
ALT-110199,2026-06-02 13:16:00,Email Gateway,Business Email Compromise Indicator,Low,Analyst_05,AST-00719,Closed,897.2,True
ALT-107297,2026-06-02 13:16:00,Firewall,Port Scan Detected,High,Analyst_11,AST-00593,Closed,134.1,True
ALT-101530,2026-06-02 13:22:00,Cloud Access Security (CASB),Unsanctioned App Access,Low,Analyst_02,AST-00751,Closed,2781.9,True
ALT-105861,2026-06-02 13:26:00,EDR,Credential Dumping Indicator,Critical,Analyst_02,AST-00692,Closed,66.4,False
ALT-109701,2026-06-02 13:27:00,SIEM,Privilege Escalation Attempt,Low,Analyst_08,AST-00285,Closed,864.5,False
ALT-106578,2026-06-02 13:35:00,EDR,Credential Dumping Indicator,Medium,Analyst_06,AST-00447,Closed,208.9,False
ALT-110932,2026-06-02 13:35:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Analyst_08,AST-00609,Closed,250.1,True
ALT-104062,2026-06-02 13:41:00,SIEM,Lateral Movement Indicator,Low,Analyst_04,AST-00003,Closed,1208.9,False
ALT-109098,2026-06-02 13:44:00,SIEM,Brute Force Attempt,Low,Analyst_02,AST-00159,Closed,201.7,True
ALT-111323,2026-06-02 13:46:00,EDR,Suspicious Process Execution,Low,Analyst_13,AST-00666,Closed,643.4,False
ALT-102823,2026-06-02 13:54:00,SIEM,Anomalous Login Pattern,Medium,Analyst_11,AST-00215,Closed,1053.7,False
ALT-111730,2026-06-02 13:56:00,SIEM,Privilege Escalation Attempt,Low,Analyst_11,AST-00273,Closed,1057.3,True
ALT-107769,2026-06-02 14:13:00,Firewall,Port Scan Detected,Medium,Analyst_01,AST-00693,Closed,139.7,True
ALT-108208,2026-06-02 14:14:00,Email Gateway,Malicious Attachment,Low,Analyst_06,AST-00688,In Progress,752.3,False
ALT-108779,2026-06-02 14:23:00,SIEM,Brute Force Attempt,Low,Analyst_10,AST-00573,Closed,1377.9,True
ALT-107180,2026-06-02 14:25:00,EDR,Ransomware Behavior Pattern,Low,Analyst_01,AST-00417,Closed,1323.6,True
ALT-107797,2026-06-02 14:39:00,SIEM,Lateral Movement Indicator,High,Analyst_06,AST-00019,Closed,105.8,False
ALT-101729,2026-06-02 14:43:00,Email Gateway,Phishing Attempt,High,Analyst_13,AST-00448,Closed,85.0,False
ALT-102728,2026-06-02 14:55:00,SIEM,Lateral Movement Indicator,Low,Analyst_10,AST-00385,Closed,762.8,False
ALT-103541,2026-06-02 14:55:00,SIEM,Brute Force Attempt,Low,Analyst_10,AST-00288,Closed,941.6,False
ALT-109467,2026-06-02 14:59:00,SIEM,Brute Force Attempt,Low,Analyst_11,AST-00586,Closed,310.0,True
ALT-111375,2026-06-02 15:03:00,EDR,Suspicious Process Execution,High,Analyst_07,AST-00570,Closed,83.6,False
ALT-105832,2026-06-02 15:11:00,SIEM,Anomalous Login Pattern,Low,Analyst_07,AST-00521,Closed,191.8,False
ALT-102958,2026-06-02 15:26:00,SIEM,Lateral Movement Indicator,High,Analyst_11,AST-00783,Closed,24.3,False
ALT-110814,2026-06-02 15:31:00,Email Gateway,Malicious Attachment,Medium,Analyst_02,AST-00648,Closed,627.9,False
ALT-105850,2026-06-02 15:35:00,Firewall,Port Scan Detected,Medium,Analyst_07,AST-00527,Closed,756.3,False
ALT-100029,2026-06-02 15:43:00,Firewall,Port Scan Detected,Medium,Analyst_02,AST-00368,Closed,228.7,False
ALT-101564,2026-06-02 15:46:00,Firewall,Port Scan Detected,Medium,Analyst_14,AST-00377,Closed,1003.9,True
ALT-100784,2026-06-02 16:04:00,EDR,Suspicious Process Execution,Medium,Analyst_13,AST-00009,Closed,457.8,True
ALT-110353,2026-06-02 16:11:00,EDR,Suspicious Process Execution,Low,Analyst_11,AST-00086,Closed,930.8,True
ALT-111486,2026-06-02 16:21:00,Firewall,Port Scan Detected,High,Analyst_04,AST-00679,Closed,114.4,False
ALT-105475,2026-06-02 16:22:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Analyst_02,AST-00005,Closed,444.9,False
ALT-106883,2026-06-02 16:23:00,SIEM,Anomalous Login Pattern,Low,Analyst_07,AST-00524,Closed,610.5,True
ALT-108335,2026-06-02 16:29:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_02,AST-00443,Closed,912.9,False
ALT-101375,2026-06-02 16:29:00,IDS/IPS,Protocol Anomaly,Low,Analyst_03,AST-00647,Closed,809.0,False
ALT-101406,2026-06-02 16:36:00,Firewall,Blocked Outbound C2 Traffic,High,Analyst_12,AST-00473,Closed,35.7,False
ALT-103012,2026-06-02 16:46:00,IDS/IPS,Protocol Anomaly,Low,Analyst_11,AST-00658,Closed,869.8,False
ALT-109712,2026-06-02 17:02:00,IDS/IPS,Malware Signature Match,High,Analyst_14,AST-00026,Closed,193.0,False
ALT-101648,2026-06-02 17:06:00,SIEM,Anomalous Login Pattern,High,Analyst_03,AST-00507,Closed,75.2,False
ALT-102596,2026-06-02 17:09:00,SIEM,Privilege Escalation Attempt,Low,Analyst_14,AST-00617,Closed,945.8,True
ALT-104255,2026-06-02 17:17:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_06,AST-00370,Closed,79.2,False
ALT-105369,2026-06-02 17:17:00,Email Gateway,Malicious Attachment,Low,Analyst_02,AST-00534,Closed,1201.4,True
ALT-109775,2026-06-02 17:22:00,Email Gateway,Business Email Compromise Indicator,High,Analyst_01,AST-00061,Closed,94.3,False
ALT-100989,2026-06-02 17:27:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_13,AST-00453,Closed,243.7,False
ALT-102774,2026-06-02 17:29:00,Firewall,Port Scan Detected,Low,Analyst_12,AST-00091,Open,301.3,False
ALT-100891,2026-06-02 17:29:00,Firewall,Blocked Known-Bad IP,Medium,Analyst_10,AST-00514,Closed,484.7,False
ALT-106676,2026-06-02 17:32:00,Email Gateway,Malicious Attachment,Low,Analyst_12,AST-00588,Closed,1769.8,False
ALT-110040,2026-06-02 17:34:00,IDS/IPS,Protocol Anomaly,Low,Analyst_05,AST-00052,Closed,1508.4,True
ALT-111530,2026-06-02 17:36:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Analyst_11,AST-00656,Closed,476.7,True
ALT-107812,2026-06-02 17:38:00,SIEM,Lateral Movement Indicator,Medium,Analyst_03,AST-00728,Closed,517.2,False
ALT-101061,2026-06-02 17:47:00,EDR,Credential Dumping Indicator,High,Analyst_05,AST-00520,Closed,30.5,False
ALT-109279,2026-06-02 18:02:00,Email Gateway,Malicious Attachment,High,Analyst_03,AST-00214,Closed,95.7,False
ALT-100123,2026-06-02 18:09:00,SIEM,Anomalous Login Pattern,Low,Analyst_03,AST-00337,Closed,634.6,False
ALT-102114,2026-06-02 18:16:00,Firewall,Port Scan Detected,Medium,Analyst_11,AST-00259,Closed,877.5,True
ALT-105714,2026-06-02 18:19:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_08,AST-00304,Closed,40.6,False
ALT-104460,2026-06-02 18:23:00,EDR,Credential Dumping Indicator,Medium,Analyst_05,AST-00231,Closed,2970.4,False
ALT-109115,2026-06-02 18:23:00,SIEM,Anomalous Login Pattern,Medium,Analyst_09,AST-00475,Closed,107.0,False
ALT-102645,2026-06-02 18:26:00,Email Gateway,Phishing Attempt,Low,Analyst_14,AST-00318,Closed,3331.7,False
ALT-104479,2026-06-02 18:26:00,Email Gateway,Business Email Compromise Indicator,Medium,Analyst_10,AST-00341,Closed,346.9,False
ALT-101176,2026-06-02 18:46:00,Firewall,Blocked Outbound C2 Traffic,Medium,Analyst_06,AST-00174,Closed,471.5,False
ALT-111960,2026-06-02 18:46:00,SIEM,Privilege Escalation Attempt,Low,Analyst_12,AST-00530,Closed,1498.3,True
ALT-106244,2026-06-02 18:51:00,SIEM,Lateral Movement Indicator,Medium,Analyst_02,AST-00733,Open,702.5,False
ALT-107760,2026-06-02 18:58:00,SIEM,Anomalous Login Pattern,Critical,Analyst_09,AST-00624,Closed,27.5,False
ALT-108605,2026-06-02 20:02:00,EDR,Ransomware Behavior Pattern,High,Analyst_14,AST-00488,Closed,71.5,True
ALT-109387,2026-06-02 20:12:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Low,Analyst_13,AST-00543,Closed,771.5,False
ALT-107173,2026-06-02 20:22:00,EDR,Suspicious Process Execution,High,Analyst_05,AST-00591,Closed,106.6,False
ALT-105995,2026-06-02 20:38:00,EDR,Credential Dumping Indicator,Critical,Analyst_01,AST-00152,Closed,9.4,False
ALT-111312,2026-06-02 20:51:00,Firewall,Unusual Outbound Data Volume,High,Analyst_13,AST-00268,Open,38.0,False
ALT-104048,2026-06-02 22:14:00,EDR,Ransomware Behavior Pattern,High,Analyst_07,AST-00045,Closed,123.3,False
ALT-110981,2026-06-02 22:15:00,Firewall,Blocked Outbound C2 Traffic,Critical,Analyst_11,AST-00761,Closed,33.9,False
ALT-110076,2026-06-02 22:39:00,Firewall,Unusual Outbound Data Volume,Medium,Analyst_05,AST-00350,Closed,114.7,True
ALT-104569,2026-06-02 23:22:00,SIEM,Brute Force Attempt,Low,Analyst_02,AST-00245,Closed,187.7,False
ALT-108978,2026-06-02 23:33:00,Email Gateway,Malicious Attachment,High,Analyst_07,AST-00353,Closed,175.1,False
ALT-100195,2026-06-02 23:49:00,SIEM,Privilege Escalation Attempt,High,Analyst_12,AST-00798,Closed,33.1,True
ALT-106622,2026-06-02 23:55:00,EDR,Suspicious Process Execution,Low,Analyst_03,AST-00246,Closed,1787.5,True
ALT-101456,2026-06-03 00:29:00,Email Gateway,Malicious Attachment,Low,Analyst_14,AST-00021,Closed,857.4,False
ALT-104951,2026-06-03 00:37:00,SIEM,Lateral Movement Indicator,Medium,Analyst_12,AST-00109,Closed,839.6,False
ALT-101986,2026-06-03 01:43:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Low,Analyst_04,AST-00721,Closed,7408.5,False
ALT-100790,2026-06-03 01:50:00,SIEM,Anomalous Login Pattern,High,Analyst_07,AST-00201,Closed,405.7,False
ALT-108801,2026-06-03 02:03:00,Firewall,Unusual Outbound Data Volume,Low,Analyst_09,AST-00376,Closed,248.9,True
ALT-110528,2026-06-03 02:33:00,EDR,Ransomware Behavior Pattern,High,Analyst_01,AST-00541,Closed,161.7,False
ALT-107948,2026-06-03 02:53:00,IDS/IPS,Protocol Anomaly,Medium,Analyst_05,AST-00356,Closed,486.1,False
ALT-103290,2026-06-03 04:58:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_01,AST-00406,Closed,490.9,False
ALT-107758,2026-06-03 05:00:00,IDS/IPS,Protocol Anomaly,Low,Analyst_13,AST-00353,Closed,597.7,True
ALT-103086,2026-06-03 05:49:00,IDS/IPS,Protocol Anomaly,Medium,Analyst_10,AST-00540,Closed,233.6,False
ALT-108358,2026-06-03 05:54:00,Firewall,Port Scan Detected,High,Analyst_08,AST-00487,Closed,90.9,False
ALT-110156,2026-06-03 06:04:00,Firewall,Blocked Outbound C2 Traffic,Medium,Analyst_07,AST-00465,Closed,558.3,False
ALT-107381,2026-06-03 06:25:00,Cloud Access Security (CASB),Unsanctioned App Access,Critical,Analyst_09,AST-00105,Closed,14.2,False
ALT-101730,2026-06-03 08:03:00,Cloud Access Security (CASB),Unsanctioned App Access,Medium,Analyst_03,AST-00328,In Progress,840.2,False
ALT-102372,2026-06-03 08:04:00,SIEM,Lateral Movement Indicator,Medium,Analyst_03,AST-00038,Closed,661.9,True
ALT-110717,2026-06-03 08:06:00,IDS/IPS,Malware Signature Match,Medium,Analyst_05,AST-00384,Closed,375.1,False
ALT-111226,2026-06-03 08:10:00,SIEM,Lateral Movement Indicator,Low,Analyst_03,AST-00572,Closed,2242.3,False
ALT-110309,2026-06-03 08:12:00,SIEM,Privilege Escalation Attempt,Low,Analyst_08,AST-00464,Closed,1870.1,True
ALT-108405,2026-06-03 08:30:00,SIEM,Anomalous Login Pattern,Low,Analyst_09,AST-00157,Closed,272.3,False
ALT-111465,2026-06-03 08:47:00,SIEM,Lateral Movement Indicator,Medium,Analyst_14,AST-00279,Closed,70.5,False
ALT-100799,2026-06-03 08:51:00,Email Gateway,Spoofed Sender Domain,Low,Analyst_05,AST-00079,Closed,313.2,False
ALT-108167,2026-06-03 09:04:00,Email Gateway,Malicious Attachment,Medium,Analyst_07,AST-00082,Closed,258.0,False
ALT-107774,2026-06-03 09:07:00,Email Gateway,Spoofed Sender Domain,Medium,Analyst_11,AST-00068,Closed,237.0,False
ALT-106080,2026-06-03 09:15:00,Email Gateway,Spoofed Sender Domain,Low,Analyst_07,AST-00111,Closed,556.1,False
ALT-104388,2026-06-03 09:25:00,Firewall,Blocked Known-Bad IP,High,Analyst_02,AST-00118,Closed,156.3,False
ALT-110481,2026-06-03 09:26:00,Email Gateway,Business Email Compromise Indicator,Low,Analyst_01,AST-00611,Closed,698.0,False
ALT-101680,2026-06-03 09:33:00,EDR,Suspicious Process Execution,Medium,Analyst_07,AST-00334,Closed,405.9,True
ALT-104660,2026-06-03 09:43:00,EDR,Credential Dumping Indicator,Medium,Analyst_10,AST-00548,Closed,593.2,False
ALT-110400,2026-06-03 09:51:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_06,AST-00245,Closed,234.0,True
ALT-101288,2026-06-03 09:59:00,Email Gateway,Phishing Attempt,Critical,Analyst_07,AST-00204,Closed,427.5,False
ALT-109992,2026-06-03 10:01:00,Firewall,Blocked Outbound C2 Traffic,Medium,Analyst_03,AST-00180,Closed,766.7,False
ALT-100674,2026-06-03 10:06:00,SIEM,Privilege Escalation Attempt,High,Analyst_14,AST-00519,Closed,72.3,False
ALT-110892,2026-06-03 10:17:00,Firewall,Blocked Known-Bad IP,Medium,Analyst_13,AST-00581,Closed,661.6,True
ALT-103617,2026-06-03 10:38:00,SIEM,Anomalous Login Pattern,Low,Analyst_01,AST-00507,Closed,565.6,False
ALT-103380,2026-06-03 10:51:00,SIEM,Anomalous Login Pattern,Low,Analyst_05,AST-00642,Closed,186.3,True
ALT-110968,2026-06-03 10:53:00,Firewall,Blocked Known-Bad IP,Low,Analyst_08,AST-00431,Closed,1156.8,True
ALT-104695,2026-06-03 10:53:00,SIEM,Brute Force Attempt,Medium,Analyst_11,AST-00226,Closed,144.5,False
ALT-103981,2026-06-03 10:55:00,Email Gateway,Business Email Compromise Indicator,Low,Analyst_14,AST-00470,Closed,510.2,False
ALT-109905,2026-06-03 10:59:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Analyst_01,AST-00537,Closed,504.4,False
ALT-100068,2026-06-03 11:02:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_11,AST-00205,Closed,255.7,False
ALT-103825,2026-06-03 11:06:00,IDS/IPS,Exploit Attempt Signature Match,High,Analyst_08,AST-00502,Closed,69.9,False
ALT-110883,2026-06-03 11:07:00,EDR,Suspicious Process Execution,Low,Analyst_14,AST-00198,Closed,1194.9,True
ALT-102225,2026-06-03 11:16:00,SIEM,Brute Force Attempt,Low,Analyst_11,AST-00109,Closed,893.7,False
ALT-106995,2026-06-03 11:19:00,Email Gateway,Business Email Compromise Indicator,Medium,Analyst_03,AST-00623,Closed,517.2,False
ALT-111549,2026-06-03 11:21:00,Firewall,Blocked Outbound C2 Traffic,Medium,Analyst_03,AST-00760,Closed,279.4,False
ALT-100494,2026-06-03 11:26:00,Email Gateway,Phishing Attempt,Medium,Analyst_05,AST-00274,Closed,1971.1,False
ALT-104309,2026-06-03 11:26:00,EDR,Ransomware Behavior Pattern,Low,Analyst_13,AST-00656,Closed,190.4,False
ALT-100458,2026-06-03 11:38:00,EDR,Unsigned Binary Execution,High,Analyst_13,AST-00210,Closed,94.8,False
ALT-100883,2026-06-03 12:03:00,SIEM,Anomalous Login Pattern,High,Analyst_05,AST-00079,Closed,10.4,False
ALT-100473,2026-06-03 12:04:00,Firewall,Port Scan Detected,Medium,Analyst_06,AST-00212,Closed,651.6,True
ALT-107134,2026-06-03 12:06:00,Email Gateway,Malicious Attachment,Critical,Analyst_04,AST-00251,Closed,41.6,False
ALT-103251,2026-06-03 12:14:00,EDR,Unsigned Binary Execution,Medium,Analyst_12,AST-00562,Closed,562.0,True
ALT-102798,2026-06-03 12:29:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_11,AST-00032,Closed,273.7,True
ALT-102142,2026-06-03 12:32:00,EDR,Unsigned Binary Execution,High,Analyst_12,AST-00734,Closed,200.0,False
ALT-109435,2026-06-03 12:32:00,Email Gateway,Business Email Compromise Indicator,Low,Analyst_07,AST-00303,Closed,956.3,False
ALT-105504,2026-06-03 12:34:00,SIEM,Anomalous Login Pattern,Low,Analyst_01,AST-00556,Closed,76.0,True
ALT-107935,2026-06-03 12:44:00,Email Gateway,Business Email Compromise Indicator,Medium,Analyst_05,AST-00688,Closed,215.3,False
ALT-104145,2026-06-03 12:50:00,SIEM,Brute Force Attempt,Low,Analyst_11,AST-00572,Closed,1435.5,False
ALT-101903,2026-06-03 12:54:00,Firewall,Port Scan Detected,Low,Analyst_06,AST-00232,Closed,2478.0,False
ALT-104805,2026-06-03 12:59:00,Firewall,Blocked Known-Bad IP,High,Analyst_06,AST-00722,Closed,137.6,False
ALT-110663,2026-06-03 13:06:00,Firewall,Blocked Known-Bad IP,High,Analyst_05,AST-00355,Closed,125.6,False
ALT-104824,2026-06-03 13:06:00,SIEM,Lateral Movement Indicator,Medium,Analyst_06,AST-00556,Closed,83.5,False
ALT-101797,2026-06-03 13:06:00,Email Gateway,Phishing Attempt,High,Analyst_10,AST-00659,Closed,33.7,False
ALT-100859,2026-06-03 13:11:00,SIEM,Brute Force Attempt,Low,Analyst_10,AST-00519,Closed,4121.5,False
ALT-108229,2026-06-03 13:13:00,Email Gateway,Malicious Attachment,Medium,Analyst_07,AST-00741,Closed,1424.2,True
ALT-104141,2026-06-03 13:24:00,Email Gateway,Phishing Attempt,Low,Analyst_03,AST-00134,Closed,2064.6,True
ALT-102527,2026-06-03 13:32:00,EDR,Ransomware Behavior Pattern,Critical,Analyst_11,AST-00380,Closed,4.7,False
ALT-110378,2026-06-03 13:34:00,SIEM,Brute Force Attempt,Low,Analyst_05,AST-00264,Closed,547.5,True
ALT-104275,2026-06-03 13:37:00,Email Gateway,Phishing Attempt,High,Analyst_14,AST-00364,Closed,269.4,False
ALT-102796,2026-06-03 13:43:00,Firewall,Blocked Outbound C2 Traffic,High,Analyst_08,AST-00189,Closed,108.3,False
ALT-102308,2026-06-03 13:43:00,Firewall,Unusual Outbound Data Volume,High,Analyst_06,AST-00576,Closed,54.0,False
ALT-102236,2026-06-03 13:57:00,Firewall,Blocked Outbound C2 Traffic,Low,Analyst_10,AST-00089,Closed,1799.7,False
ALT-108410,2026-06-03 14:04:00,EDR,Unsigned Binary Execution,Medium,Analyst_10,AST-00160,Closed,331.5,False
ALT-100451,2026-06-03 14:06:00,EDR,Suspicious Process Execution,Low,Analyst_04,AST-00428,In Progress,147.0,False
ALT-111405,2026-06-03 14:13:00,SIEM,Brute Force Attempt,Low,Analyst_09,AST-00134,Closed,6886.8,True
ALT-111753,2026-06-03 14:36:00,Email Gateway,Phishing Attempt,Low,Analyst_05,AST-00467,Open,2476.2,True
ALT-105014,2026-06-03 14:41:00,Cloud Access Security (CASB),Impossible Travel Login,Low,Analyst_06,AST-00778,Closed,916.1,False
ALT-110732,2026-06-03 14:42:00,SIEM,Anomalous Login Pattern,Critical,Analyst_05,AST-00619,Closed,50.7,False
ALT-111014,2026-06-03 14:44:00,Email Gateway,Malicious Attachment,Medium,Analyst_13,AST-00217,Closed,217.6,False
ALT-111721,2026-06-03 14:45:00,IDS/IPS,Malware Signature Match,Low,Analyst_06,AST-00601,Closed,518.2,False
ALT-110826,2026-06-03 14:54:00,SIEM,Lateral Movement Indicator,Medium,Analyst_05,AST-00415,Closed,246.0,False
ALT-108770,2026-06-03 15:08:00,IDS/IPS,Exploit Attempt Signature Match,High,Analyst_03,AST-00795,Closed,173.7,False
ALT-111806,2026-06-03 15:13:00,Email Gateway,Spoofed Sender Domain,High,Analyst_12,AST-00329,Closed,47.0,False
ALT-103056,2026-06-03 15:22:00,Firewall,Blocked Known-Bad IP,Medium,Analyst_06,AST-00166,Closed,445.3,False
ALT-105238,2026-06-03 15:26:00,Firewall,Blocked Known-Bad IP,Medium,Analyst_13,AST-00054,Closed,7431.8,True
ALT-101032,2026-06-03 15:32:00,Email Gateway,Spoofed Sender Domain,Medium,Analyst_10,AST-00136,Closed,2310.3,False
ALT-105609,2026-06-03 15:38:00,SIEM,Lateral Movement Indicator,Low,Analyst_12,AST-00478,Closed,7673.0,True
ALT-106016,2026-06-03 15:40:00,EDR,Unsigned Binary Execution,High,Analyst_08,AST-00693,Closed,47.6,False
ALT-104449,2026-06-03 15:42:00,SIEM,Anomalous Login Pattern,Low,Analyst_11,AST-00041,Closed,1212.2,False
ALT-107392,2026-06-03 15:45:00,SIEM,Brute Force Attempt,Medium,Analyst_02,AST-00148,Closed,315.8,True
ALT-110872,2026-06-03 15:51:00,SIEM,Lateral Movement Indicator,Low,Analyst_04,AST-00376,Closed,1041.6,True
ALT-101547,2026-06-03 15:56:00,SIEM,Brute Force Attempt,Low,Analyst_14,AST-00483,Closed,708.7,False
ALT-106869,2026-06-03 16:13:00,SIEM,Privilege Escalation Attempt,High,Analyst_09,AST-00236,Closed,170.0,False
ALT-101568,2026-06-03 16:31:00,Email Gateway,Business Email Compromise Indicator,Low,Analyst_11,AST-00333,Closed,173.0,False
ALT-101866,2026-06-03 16:31:00,Firewall,Blocked Known-Bad IP,Medium,Analyst_13,AST-00049,Closed,716.2,False
ALT-108172,2026-06-03 16:46:00,SIEM,Anomalous Login Pattern,Medium,Analyst_04,AST-00709,Closed,164.3,True
ALT-103954,2026-06-03 16:47:00,Email Gateway,Spoofed Sender Domain,Medium,Analyst_05,AST-00095,Closed,168.6,False
ALT-104925,2026-06-03 16:49:00,IDS/IPS,Exploit Attempt Signature Match,High,Analyst_11,AST-00260,Closed,69.3,False
ALT-109288,2026-06-03 16:52:00,Email Gateway,Malicious Attachment,Medium,Analyst_04,AST-00527,Closed,906.2,True
ALT-110773,2026-06-03 16:53:00,IDS/IPS,Malware Signature Match,Medium,Analyst_11,AST-00663,Closed,918.2,False
ALT-103055,2026-06-03 17:03:00,SIEM,Privilege Escalation Attempt,High,Analyst_14,AST-00540,Closed,106.3,False
ALT-105142,2026-06-03 17:04:00,SIEM,Brute Force Attempt,Medium,Analyst_10,AST-00404,Closed,461.7,False
ALT-107357,2026-06-03 17:07:00,SIEM,Privilege Escalation Attempt,Medium,Analyst_02,AST-00122,Closed,296.5,False
ALT-103278,2026-06-03 17:11:00,SIEM,Brute Force Attempt,Medium,Analyst_02,AST-00729,Closed,1502.4,False
ALT-107866,2026-06-03 17:24:00,SIEM,Privilege Escalation Attempt,Low,Analyst_05,AST-00607,Closed,2128.1,True
ALT-102414,2026-06-03 17:36:00,EDR,Ransomware Behavior Pattern,Medium,Analyst_11,AST-00532,Closed,5075.6,False
ALT-111452,2026-06-03 17:43:00,SIEM,Brute Force Attempt,Low,Analyst_12,AST-00187,Closed,417.2,False
ALT-104752,2026-06-03 17:44:00,Firewall,Blocked Known-Bad IP,Low,Analyst_09,AST-00609,Closed,472.4,False
