assigned_analyst,asset_id,alert_id,alert_timestamp,source_system,alert_type,severity,status,time_to_triage_minutes,false_positive,asset_criticality,business_unit,region,analyst_shift,alert_date,alert_hour,is_business_hours,sla_target_minutes,sla_breached_calc
Analyst_02,AST-00505,ALT-101101,2026-06-09 08:31:00,IDS/IPS,Malware Signature Match,Low,Closed,2096.1,False,Tier 1 - Critical,Corporate Functions,EMEA,Day,2026-06-09,8,True,1440,True
Analyst_05,AST-00202,ALT-107602,2026-06-09 08:34:00,SIEM,Brute Force Attempt,Medium,Closed,728.9,False,Tier 3 - Standard,Technology,EMEA,Day,2026-06-09,8,True,480,True
Analyst_08,AST-00693,ALT-109234,2026-06-09 08:47:00,IDS/IPS,Protocol Anomaly,Medium,Closed,495.2,False,Tier 3 - Standard,Retail Banking,NA,Evening,2026-06-09,8,True,480,True
Analyst_09,AST-00642,ALT-107209,2026-06-09 08:53:00,SIEM,Brute Force Attempt,Low,Closed,82.5,True,Tier 2 - High,Technology,APAC,Day,2026-06-09,8,True,1440,False
Analyst_13,AST-00527,ALT-106546,2026-06-09 08:53:00,SIEM,Lateral Movement Indicator,Low,Open,280.6,True,Tier 3 - Standard,Fund Services,NA,Evening,2026-06-09,8,True,1440,False
Analyst_13,AST-00083,ALT-109184,2026-06-09 09:12:00,Firewall,Blocked Outbound C2 Traffic,Low,Closed,175.1,True,Tier 3 - Standard,Global Markets,NA,Evening,2026-06-09,9,True,1440,False
Analyst_07,AST-00299,ALT-100230,2026-06-09 09:14:00,Email Gateway,Spoofed Sender Domain,Medium,Closed,220.3,False,Tier 2 - High,Global Markets,EMEA,Evening,2026-06-09,9,True,480,False
Analyst_06,AST-00136,ALT-104425,2026-06-09 09:15:00,Cloud Access Security (CASB),Impossible Travel Login,Medium,Closed,92.4,False,Tier 1 - Critical,Corporate Functions,NA,Night,2026-06-09,9,True,480,False
Analyst_05,AST-00568,ALT-101142,2026-06-09 09:24:00,Email Gateway,Spoofed Sender Domain,High,Closed,520.8,False,Tier 3 - Standard,Fund Services,EMEA,Day,2026-06-09,9,True,120,True
Analyst_06,AST-00448,ALT-103014,2026-06-09 09:48:00,IDS/IPS,Protocol Anomaly,High,Closed,88.3,False,Tier 2 - High,Global Markets,EMEA,Night,2026-06-09,9,True,120,False
Analyst_04,AST-00786,ALT-109661,2026-06-09 09:50:00,EDR,Credential Dumping Indicator,Low,Closed,1933.7,True,Tier 3 - Standard,Corporate Functions,EMEA,Evening,2026-06-09,9,True,1440,True
Analyst_01,AST-00249,ALT-102354,2026-06-09 09:53:00,Firewall,Unusual Outbound Data Volume,High,Closed,53.2,False,Tier 2 - High,Asset Servicing,NA,Evening,2026-06-09,9,True,120,False
Analyst_12,AST-00767,ALT-106023,2026-06-09 09:53:00,EDR,Suspicious Process Execution,High,Closed,50.9,False,Tier 2 - High,Global Markets,APAC,Night,2026-06-09,9,True,120,False
Analyst_08,AST-00192,ALT-106205,2026-06-09 10:04:00,Firewall,Blocked Outbound C2 Traffic,Medium,Closed,948.2,True,Tier 2 - High,Asset Servicing,NA,Evening,2026-06-09,10,True,480,True
Analyst_08,AST-00074,ALT-104876,2026-06-09 10:05:00,SIEM,Privilege Escalation Attempt,Low,Closed,1254.0,True,Tier 3 - Standard,Asset Servicing,NA,Evening,2026-06-09,10,True,1440,False
Analyst_04,AST-00540,ALT-108578,2026-06-09 10:09:00,EDR,Ransomware Behavior Pattern,Low,Closed,1292.9,True,Tier 3 - Standard,Technology,APAC,Evening,2026-06-09,10,True,1440,False
Analyst_11,AST-00320,ALT-107192,2026-06-09 10:10:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Low,Closed,281.4,False,Tier 3 - Standard,Technology,EMEA,Day,2026-06-09,10,True,1440,False
Analyst_11,AST-00694,ALT-110879,2026-06-09 10:14:00,Email Gateway,Spoofed Sender Domain,High,Closed,42.0,False,Tier 3 - Standard,Retail Banking,NA,Day,2026-06-09,10,True,120,False
Analyst_07,AST-00327,ALT-108351,2026-06-09 10:16:00,EDR,Unsigned Binary Execution,Medium,Closed,1679.9,False,Tier 2 - High,Technology,APAC,Evening,2026-06-09,10,True,480,True
Analyst_07,AST-00396,ALT-108191,2026-06-09 10:35:00,SIEM,Privilege Escalation Attempt,Medium,Closed,803.5,False,Tier 3 - Standard,Corporate Functions,NA,Evening,2026-06-09,10,True,480,True
Analyst_07,AST-00703,ALT-102621,2026-06-09 10:38:00,SIEM,Brute Force Attempt,Medium,Closed,207.3,False,Tier 3 - Standard,Retail Banking,EMEA,Evening,2026-06-09,10,True,480,False
Analyst_09,AST-00554,ALT-100181,2026-06-09 10:41:00,SIEM,Privilege Escalation Attempt,Medium,Closed,505.0,False,Tier 1 - Critical,Asset Servicing,NA,Day,2026-06-09,10,True,480,True
Analyst_06,AST-00699,ALT-106916,2026-06-09 10:49:00,SIEM,Brute Force Attempt,Low,Closed,153.5,False,Tier 3 - Standard,Global Markets,APAC,Night,2026-06-09,10,True,1440,False
Analyst_09,AST-00209,ALT-102129,2026-06-09 10:49:00,EDR,Unsigned Binary Execution,Low,Closed,1292.2,False,Tier 3 - Standard,Technology,EMEA,Day,2026-06-09,10,True,1440,False
Analyst_12,AST-00260,ALT-109135,2026-06-09 10:52:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Closed,114.5,True,Tier 3 - Standard,Global Markets,EMEA,Night,2026-06-09,10,True,480,False
Analyst_12,AST-00031,ALT-101580,2026-06-09 10:54:00,SIEM,Privilege Escalation Attempt,Low,Closed,1256.2,False,Tier 3 - Standard,Technology,NA,Night,2026-06-09,10,True,1440,False
Analyst_05,AST-00242,ALT-105429,2026-06-09 11:10:00,SIEM,Anomalous Login Pattern,Medium,Closed,3021.1,False,Tier 3 - Standard,Fund Services,NA,Day,2026-06-09,11,True,480,True
Analyst_05,AST-00340,ALT-107483,2026-06-09 11:17:00,SIEM,Privilege Escalation Attempt,Low,Closed,3261.0,True,Tier 3 - Standard,Global Markets,NA,Day,2026-06-09,11,True,1440,True
Analyst_10,AST-00335,ALT-110271,2026-06-09 11:17:00,EDR,Ransomware Behavior Pattern,Medium,Closed,397.4,False,Tier 3 - Standard,Retail Banking,NA,Evening,2026-06-09,11,True,480,False
Analyst_10,AST-00433,ALT-107575,2026-06-09 11:19:00,EDR,Ransomware Behavior Pattern,Low,Closed,720.0,True,Tier 3 - Standard,Technology,NA,Evening,2026-06-09,11,True,1440,False
Analyst_04,AST-00311,ALT-101759,2026-06-09 11:36:00,EDR,Ransomware Behavior Pattern,Medium,Closed,849.4,False,Tier 3 - Standard,Technology,EMEA,Evening,2026-06-09,11,True,480,True
Analyst_10,AST-00620,ALT-106168,2026-06-09 11:44:00,EDR,Unsigned Binary Execution,Critical,Closed,68.8,False,Tier 3 - Standard,Asset Servicing,NA,Evening,2026-06-09,11,True,30,True
Analyst_06,AST-00758,ALT-100885,2026-06-09 11:53:00,Email Gateway,Phishing Attempt,Low,Closed,8312.8,False,Tier 3 - Standard,Technology,APAC,Night,2026-06-09,11,True,1440,True
Analyst_12,AST-00742,ALT-109119,2026-06-09 12:22:00,Email Gateway,Spoofed Sender Domain,Medium,In Progress,2192.1,False,Tier 2 - High,Asset Servicing,APAC,Night,2026-06-09,12,True,480,True
Analyst_02,AST-00107,ALT-108366,2026-06-09 12:22:00,Email Gateway,Business Email Compromise Indicator,High,Closed,103.6,True,Tier 3 - Standard,Technology,EMEA,Day,2026-06-09,12,True,120,False
Analyst_08,AST-00118,ALT-106009,2026-06-09 12:35:00,SIEM,Privilege Escalation Attempt,Medium,Closed,749.4,True,Tier 3 - Standard,Technology,EMEA,Evening,2026-06-09,12,True,480,True
Analyst_08,AST-00627,ALT-110441,2026-06-09 12:38:00,SIEM,Lateral Movement Indicator,Medium,Closed,568.0,False,Tier 3 - Standard,Asset Servicing,NA,Evening,2026-06-09,12,True,480,True
Analyst_02,AST-00689,ALT-109812,2026-06-09 12:42:00,SIEM,Privilege Escalation Attempt,Low,Closed,633.3,True,Tier 2 - High,Retail Banking,APAC,Day,2026-06-09,12,True,1440,False
Analyst_14,AST-00311,ALT-106831,2026-06-09 12:42:00,EDR,Unsigned Binary Execution,Low,Closed,325.4,True,Tier 3 - Standard,Technology,EMEA,Night,2026-06-09,12,True,1440,False
Analyst_14,AST-00264,ALT-110993,2026-06-09 12:44:00,SIEM,Lateral Movement Indicator,Low,Closed,144.3,False,Tier 3 - Standard,Asset Servicing,APAC,Night,2026-06-09,12,True,1440,False
Analyst_01,AST-00262,ALT-103348,2026-06-09 12:49:00,IDS/IPS,Protocol Anomaly,Medium,Open,1166.0,False,Tier 3 - Standard,Global Markets,EMEA,Evening,2026-06-09,12,True,480,True
Analyst_01,AST-00594,ALT-104551,2026-06-09 12:56:00,Email Gateway,Malicious Attachment,Medium,Closed,576.5,False,Tier 2 - High,Retail Banking,NA,Evening,2026-06-09,12,True,480,True
Analyst_13,AST-00193,ALT-102978,2026-06-09 12:58:00,Cloud Access Security (CASB),Unsanctioned App Access,Low,Closed,856.5,False,Tier 2 - High,Asset Servicing,APAC,Evening,2026-06-09,12,True,1440,False
Analyst_13,AST-00021,ALT-101952,2026-06-09 13:02:00,Email Gateway,Business Email Compromise Indicator,Critical,Closed,54.4,False,Tier 3 - Standard,Technology,NA,Evening,2026-06-09,13,True,30,True
Analyst_01,AST-00003,ALT-107725,2026-06-09 13:19:00,Email Gateway,Spoofed Sender Domain,Critical,Closed,184.6,False,Tier 3 - Standard,Corporate Functions,NA,Evening,2026-06-09,13,True,30,True
Analyst_05,AST-00202,ALT-107910,2026-06-09 13:38:00,SIEM,Anomalous Login Pattern,Low,Closed,1053.3,True,Tier 3 - Standard,Technology,EMEA,Day,2026-06-09,13,True,1440,False
Analyst_12,AST-00004,ALT-100951,2026-06-09 13:41:00,EDR,Ransomware Behavior Pattern,Medium,Closed,2394.3,False,Tier 1 - Critical,Technology,EMEA,Night,2026-06-09,13,True,480,True
Analyst_13,AST-00743,ALT-111116,2026-06-09 13:41:00,Email Gateway,Spoofed Sender Domain,High,Closed,18.7,False,Tier 2 - High,Retail Banking,EMEA,Evening,2026-06-09,13,True,120,False
Analyst_14,AST-00701,ALT-107712,2026-06-09 13:43:00,SIEM,Lateral Movement Indicator,Medium,Closed,694.0,False,Tier 3 - Standard,Retail Banking,NA,Night,2026-06-09,13,True,480,True
Analyst_11,AST-00360,ALT-103426,2026-06-09 13:50:00,IDS/IPS,Malware Signature Match,Low,Closed,773.8,True,Tier 2 - High,Asset Servicing,APAC,Day,2026-06-09,13,True,1440,False
Analyst_11,AST-00238,ALT-103859,2026-06-09 13:56:00,Email Gateway,Phishing Attempt,Low,Closed,925.4,False,Tier 3 - Standard,Global Markets,EMEA,Day,2026-06-09,13,True,1440,False
Analyst_09,AST-00488,ALT-100560,2026-06-09 14:02:00,SIEM,Privilege Escalation Attempt,Low,Closed,418.5,False,Tier 3 - Standard,Asset Servicing,APAC,Day,2026-06-09,14,True,1440,False
Analyst_03,AST-00737,ALT-110381,2026-06-09 14:03:00,EDR,Suspicious Process Execution,Medium,Closed,537.8,False,Tier 2 - High,Fund Services,APAC,Night,2026-06-09,14,True,480,True
Analyst_01,AST-00542,ALT-108915,2026-06-09 14:04:00,EDR,Credential Dumping Indicator,Medium,Closed,545.5,False,Tier 2 - High,Technology,EMEA,Evening,2026-06-09,14,True,480,True
Analyst_13,AST-00329,ALT-104470,2026-06-09 14:08:00,EDR,Ransomware Behavior Pattern,Low,Closed,196.0,False,Tier 3 - Standard,Corporate Functions,NA,Evening,2026-06-09,14,True,1440,False
Analyst_12,AST-00449,ALT-102406,2026-06-09 14:09:00,EDR,Ransomware Behavior Pattern,Low,Closed,405.1,False,Tier 3 - Standard,Global Markets,EMEA,Night,2026-06-09,14,True,1440,False
Analyst_04,AST-00161,ALT-107047,2026-06-09 14:25:00,Firewall,Port Scan Detected,Medium,Closed,614.7,False,Tier 2 - High,Global Markets,APAC,Evening,2026-06-09,14,True,480,True
Analyst_04,AST-00147,ALT-110252,2026-06-09 14:39:00,SIEM,Brute Force Attempt,Critical,Closed,39.9,False,Tier 2 - High,Fund Services,EMEA,Evening,2026-06-09,14,True,30,True
Analyst_05,AST-00170,ALT-107566,2026-06-09 14:49:00,Cloud Access Security (CASB),Impossible Travel Login,Medium,Closed,276.5,False,Tier 2 - High,Asset Servicing,APAC,Day,2026-06-09,14,True,480,False
Analyst_03,AST-00230,ALT-100281,2026-06-09 14:52:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Low,Open,378.1,True,Tier 3 - Standard,Corporate Functions,NA,Night,2026-06-09,14,True,1440,False
Analyst_11,AST-00517,ALT-111302,2026-06-09 14:59:00,SIEM,Privilege Escalation Attempt,Critical,Closed,70.6,False,Tier 3 - Standard,Global Markets,APAC,Day,2026-06-09,14,True,30,True
Analyst_10,AST-00190,ALT-109389,2026-06-09 15:22:00,SIEM,Privilege Escalation Attempt,Medium,Closed,156.0,False,Tier 2 - High,Asset Servicing,NA,Evening,2026-06-09,15,True,480,False
Analyst_14,AST-00316,ALT-103094,2026-06-09 15:39:00,SIEM,Privilege Escalation Attempt,Medium,Closed,455.7,False,Tier 2 - High,Retail Banking,NA,Night,2026-06-09,15,True,480,False
Analyst_12,AST-00574,ALT-108620,2026-06-09 15:40:00,Email Gateway,Spoofed Sender Domain,Low,Closed,571.3,False,Tier 2 - High,Retail Banking,EMEA,Night,2026-06-09,15,True,1440,False
Analyst_08,AST-00040,ALT-110471,2026-06-09 15:46:00,SIEM,Privilege Escalation Attempt,High,Closed,69.0,False,Tier 3 - Standard,Fund Services,EMEA,Evening,2026-06-09,15,True,120,False
Analyst_11,AST-00009,ALT-103840,2026-06-09 15:50:00,SIEM,Anomalous Login Pattern,Medium,Closed,2903.1,True,Tier 3 - Standard,Retail Banking,APAC,Day,2026-06-09,15,True,480,True
Analyst_05,AST-00092,ALT-101951,2026-06-09 15:53:00,Firewall,Unusual Outbound Data Volume,High,Closed,123.6,False,Tier 3 - Standard,Corporate Functions,APAC,Day,2026-06-09,15,True,120,True
Analyst_14,AST-00160,ALT-111429,2026-06-09 15:54:00,SIEM,Privilege Escalation Attempt,Medium,Closed,136.9,False,Tier 3 - Standard,Retail Banking,APAC,Night,2026-06-09,15,True,480,False
Analyst_12,AST-00091,ALT-102080,2026-06-09 15:55:00,EDR,Unsigned Binary Execution,Medium,Closed,101.6,True,Tier 3 - Standard,Global Markets,APAC,Night,2026-06-09,15,True,480,False
Analyst_07,AST-00513,ALT-104358,2026-06-09 15:55:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Low,Closed,225.7,False,Tier 3 - Standard,Fund Services,NA,Evening,2026-06-09,15,True,1440,False
Analyst_06,AST-00673,ALT-101306,2026-06-09 15:57:00,EDR,Suspicious Process Execution,Low,Closed,1955.5,True,Tier 3 - Standard,Asset Servicing,NA,Night,2026-06-09,15,True,1440,True
Analyst_06,AST-00696,ALT-110399,2026-06-09 16:30:00,SIEM,Brute Force Attempt,Low,Closed,2209.0,True,Tier 3 - Standard,Corporate Functions,APAC,Night,2026-06-09,16,True,1440,True
Analyst_12,AST-00721,ALT-111598,2026-06-09 16:33:00,SIEM,Brute Force Attempt,Medium,Closed,280.3,True,Tier 1 - Critical,Asset Servicing,EMEA,Night,2026-06-09,16,True,480,False
Analyst_06,AST-00338,ALT-107223,2026-06-09 16:37:00,SIEM,Privilege Escalation Attempt,Medium,Closed,203.8,False,Tier 2 - High,Fund Services,NA,Night,2026-06-09,16,True,480,False
Analyst_13,AST-00216,ALT-103044,2026-06-09 16:39:00,IDS/IPS,Protocol Anomaly,Low,Closed,846.5,False,Tier 2 - High,Technology,NA,Evening,2026-06-09,16,True,1440,False
Analyst_14,AST-00070,ALT-109749,2026-06-09 16:54:00,EDR,Credential Dumping Indicator,Low,Closed,1386.2,False,Tier 2 - High,Retail Banking,EMEA,Night,2026-06-09,16,True,1440,False
Analyst_07,AST-00100,ALT-104116,2026-06-09 17:08:00,Email Gateway,Business Email Compromise Indicator,Low,Closed,1156.8,False,Tier 3 - Standard,Corporate Functions,NA,Evening,2026-06-09,17,True,1440,False
Analyst_12,AST-00656,ALT-108159,2026-06-09 17:33:00,Email Gateway,Malicious Attachment,Medium,Closed,524.3,True,Tier 3 - Standard,Fund Services,APAC,Night,2026-06-09,17,True,480,True
Analyst_08,AST-00779,ALT-103659,2026-06-09 17:33:00,SIEM,Privilege Escalation Attempt,Low,Closed,1356.4,False,Tier 2 - High,Global Markets,NA,Evening,2026-06-09,17,True,1440,False
Analyst_08,AST-00461,ALT-100204,2026-06-09 17:35:00,Email Gateway,Spoofed Sender Domain,Low,Closed,1928.2,True,Tier 2 - High,Asset Servicing,EMEA,Evening,2026-06-09,17,True,1440,True
Analyst_13,AST-00597,ALT-108305,2026-06-09 17:35:00,Firewall,Blocked Outbound C2 Traffic,Low,Closed,568.0,False,Tier 3 - Standard,Global Markets,NA,Evening,2026-06-09,17,True,1440,False
Analyst_03,AST-00752,ALT-111258,2026-06-09 17:43:00,Email Gateway,Spoofed Sender Domain,Medium,Closed,408.6,False,Tier 1 - Critical,Corporate Functions,NA,Night,2026-06-09,17,True,480,False
Analyst_03,AST-00135,ALT-102959,2026-06-09 17:54:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Closed,156.2,False,Tier 3 - Standard,Retail Banking,NA,Night,2026-06-09,17,True,480,False
Analyst_10,AST-00520,ALT-111622,2026-06-09 18:04:00,Cloud Access Security (CASB),Anomalous Data Download Volume,Medium,Closed,414.3,False,Tier 3 - Standard,Technology,NA,Evening,2026-06-09,18,True,480,False
Analyst_07,AST-00350,ALT-100322,2026-06-09 18:06:00,SIEM,Brute Force Attempt,High,Closed,517.2,False,Tier 1 - Critical,Global Markets,APAC,Evening,2026-06-09,18,True,120,True
Analyst_04,AST-00671,ALT-101939,2026-06-09 18:08:00,Cloud Access Security (CASB),Unsanctioned App Access,Medium,Closed,319.9,False,Tier 3 - Standard,Asset Servicing,NA,Evening,2026-06-09,18,True,480,False
Analyst_10,AST-00131,ALT-106353,2026-06-09 18:10:00,Firewall,Unusual Outbound Data Volume,Critical,Closed,120.6,False,Tier 3 - Standard,Corporate Functions,APAC,Evening,2026-06-09,18,True,30,True
Analyst_07,AST-00588,ALT-102311,2026-06-09 18:18:00,EDR,Suspicious Process Execution,Medium,Closed,327.1,False,Tier 3 - Standard,Global Markets,EMEA,Evening,2026-06-09,18,True,480,False
Analyst_01,AST-00194,ALT-105638,2026-06-09 18:25:00,Email Gateway,Business Email Compromise Indicator,Medium,Closed,364.7,True,Tier 3 - Standard,Fund Services,NA,Evening,2026-06-09,18,True,480,False
Analyst_05,AST-00129,ALT-110768,2026-06-09 18:43:00,EDR,Ransomware Behavior Pattern,Medium,Closed,189.1,False,Tier 3 - Standard,Global Markets,EMEA,Day,2026-06-09,18,True,480,False
Analyst_02,AST-00672,ALT-111318,2026-06-09 18:45:00,Email Gateway,Spoofed Sender Domain,Low,Closed,760.9,False,Tier 2 - High,Technology,NA,Day,2026-06-09,18,True,1440,False
Analyst_12,AST-00548,ALT-103201,2026-06-09 18:48:00,Firewall,Blocked Known-Bad IP,Medium,Closed,505.1,False,Tier 2 - High,Fund Services,NA,Night,2026-06-09,18,True,480,True
Analyst_04,AST-00716,ALT-106406,2026-06-09 18:54:00,Firewall,Unusual Outbound Data Volume,Low,Closed,243.7,False,Tier 3 - Standard,Fund Services,NA,Evening,2026-06-09,18,True,1440,False
Analyst_12,AST-00218,ALT-106551,2026-06-09 18:55:00,Firewall,Blocked Known-Bad IP,High,Closed,154.2,False,Tier 3 - Standard,Corporate Functions,EMEA,Night,2026-06-09,18,True,120,True
Analyst_04,AST-00775,ALT-101576,2026-06-09 18:56:00,Firewall,Blocked Known-Bad IP,Low,Closed,842.8,True,Tier 3 - Standard,Fund Services,APAC,Evening,2026-06-09,18,True,1440,False
Analyst_01,AST-00545,ALT-103005,2026-06-09 20:22:00,Email Gateway,Malicious Attachment,Medium,Closed,128.9,False,Tier 3 - Standard,Technology,APAC,Evening,2026-06-09,20,False,480,False
Analyst_05,AST-00716,ALT-101616,2026-06-09 20:54:00,EDR,Ransomware Behavior Pattern,Low,Closed,912.2,False,Tier 3 - Standard,Fund Services,NA,Day,2026-06-09,20,False,1440,False
Analyst_04,AST-00326,ALT-104198,2026-06-09 21:06:00,SIEM,Anomalous Login Pattern,Low,Closed,1028.7,False,Tier 3 - Standard,Global Markets,NA,Evening,2026-06-09,21,False,1440,False
Analyst_10,AST-00142,ALT-109136,2026-06-09 22:39:00,Email Gateway,Phishing Attempt,Low,Closed,703.2,True,Tier 3 - Standard,Asset Servicing,NA,Evening,2026-06-09,22,False,1440,False
Analyst_10,AST-00124,ALT-100557,2026-06-09 22:43:00,Email Gateway,Spoofed Sender Domain,Low,Closed,1130.9,False,Tier 3 - Standard,Technology,EMEA,Evening,2026-06-09,22,False,1440,False
Analyst_11,AST-00307,ALT-103315,2026-06-09 23:22:00,SIEM,Anomalous Login Pattern,High,Closed,230.1,True,Tier 3 - Standard,Retail Banking,NA,Day,2026-06-09,23,False,120,True
Analyst_11,AST-00038,ALT-110479,2026-06-09 23:29:00,Firewall,Port Scan Detected,Medium,Closed,196.4,False,Tier 1 - Critical,Global Markets,NA,Day,2026-06-09,23,False,480,False
Analyst_07,AST-00090,ALT-109465,2026-06-09 23:31:00,Email Gateway,Business Email Compromise Indicator,Low,Closed,1732.0,True,Tier 3 - Standard,Global Markets,NA,Evening,2026-06-09,23,False,1440,True
Analyst_02,AST-00590,ALT-102127,2026-06-09 23:40:00,Email Gateway,Phishing Attempt,Medium,Closed,479.0,False,Tier 3 - Standard,Technology,EMEA,Day,2026-06-09,23,False,480,False
Analyst_07,AST-00097,ALT-112068,2026-06-10 00:17:00,Firewall,Port Scan Detected,Medium,Closed,8474.6,False,Tier 3 - Standard,Corporate Functions,NA,Evening,2026-06-10,0,False,480,True
Analyst_14,AST-00331,ALT-110384,2026-06-10 00:31:00,SIEM,Brute Force Attempt,Low,Closed,1487.1,False,Tier 3 - Standard,Corporate Functions,EMEA,Night,2026-06-10,0,False,1440,True
Analyst_09,AST-00385,ALT-102988,2026-06-10 00:33:00,SIEM,Privilege Escalation Attempt,Low,Closed,930.4,True,Tier 3 - Standard,Retail Banking,APAC,Day,2026-06-10,0,False,1440,False
Analyst_13,AST-00151,ALT-104222,2026-06-10 00:42:00,SIEM,Anomalous Login Pattern,Low,In Progress,1559.8,True,Tier 3 - Standard,Asset Servicing,EMEA,Evening,2026-06-10,0,False,1440,True
Analyst_12,AST-00508,ALT-112072,2026-06-10 00:51:00,Firewall,Blocked Known-Bad IP,Medium,Closed,314.2,True,Tier 3 - Standard,Fund Services,NA,Night,2026-06-10,0,False,480,False
Analyst_13,AST-00695,ALT-108740,2026-06-10 01:01:00,EDR,Unsigned Binary Execution,Low,Closed,3137.1,False,Tier 3 - Standard,Global Markets,APAC,Evening,2026-06-10,1,False,1440,True
Analyst_05,AST-00765,ALT-102724,2026-06-10 01:18:00,EDR,Suspicious Process Execution,Low,Closed,4265.2,False,Tier 3 - Standard,Corporate Functions,EMEA,Day,2026-06-10,1,False,1440,True
Analyst_02,AST-00398,ALT-112032,2026-06-10 01:24:00,Firewall,Unusual Outbound Data Volume,High,Closed,1175.5,False,Tier 3 - Standard,Global Markets,EMEA,Day,2026-06-10,1,False,120,True
Analyst_06,AST-00229,ALT-104325,2026-06-10 01:24:00,Firewall,Port Scan Detected,Medium,Closed,197.6,False,Tier 2 - High,Global Markets,NA,Night,2026-06-10,1,False,480,False
Analyst_10,AST-00685,ALT-112031,2026-06-10 01:28:00,Firewall,Port Scan Detected,High,Closed,272.1,False,Tier 3 - Standard,Corporate Functions,NA,Evening,2026-06-10,1,False,120,True
